user_id,review_id,,votes_cool,business_id,votes_funny,stars,date,type,votes_useful
lgJXQ8UQPpUOe78RAsAjzw,7_Klpe93j6_xGOPlgraUIQ,,14,Dy7TJMsjsxMLmXPY4kNmcg,10,5,2015-03-18,review,22
yEQ96ibrgRxUaJP_wv5cbw,eqvkpwO4ujgycNQCM3fBkQ,,1,mM_sT64i46AKPQtz26PCcg,1,4,2015-03-18,review,1
PzmzLl-fKAsIMmOE8u1xcA,RxrOBRFZ35G8W9U7LMGlmg,,0,pFSugbWWU1zrR0cLWnci0g,0,5,2015-03-18,review,0
yN-s8_b1t1AgOtjAvIeiFA,I8N_529k4t2Xe3meqG37PQ,,2,1MRWXUsIvKNwt5SdLxqhZA,0,5,2015-03-19,review,0
q18hVrP8h_KI0VewPbPHKQ,xKUb3xplWunSJaCyCDgJSQ,,0,AH1HcvRy0OFiL5lZkD57Xg,0,5,2015-03-19,review,0
0HZuDYbKF63QtyTc77qRJA,C0UBKumXOiV3NU9k3I34QQ,,0,hvER_zW13VMzZQORJTvm_w,0,5,2015-03-19,review,1
66oDhsKSB_eSrhCKiERDow,4WcwUIBgCnACehCriZ4JCA,,0,hvER_zW13VMzZQORJTvm_w,0,3,2015-03-19,review,0
cQ8hlzIamBLdrXttc_1iHQ,RZjMfZxSBIHyw-NgrXUr_g,,0,p1xxI7mHrmm95J4NYbQgAA,0,4,2015-03-19,review,1
6cud9mnCo19WhNIuvGmOLg,fTduaxYpydAZolf_dAGr_Q,,0,AH1HcvRy0OFiL5lZkD57Xg,0,4,2015-03-20,review,0
N43XYu_8HxFNeRrJhTH91Q,OgnT27WRldXU4n3kSPrUTg,,0,DWU6qqrlrC4wDkxhbHo8Tw,0,2,2015-03-20,review,0
XegqbdFQ3wGDqL0QBQvaCg,UmQ_VG--NrbmMQVAJxUDCw,,0,pmPqJ6N35WgibLWivJ0p2g,0,3,2015-03-20,review,0
ZTk05PSFDo8csT0YKmwYnQ,25r7T833lOBItuZ-MDXo_Q,,0,vTvoMwmYG5xGGt_W_q4C-A,2,4,2015-03-20,review,2
PV5voYSD43Cn_3gHmxG7DA,D-YgubJZYMdyVw5Gyi3wMA,,6,DWU6qqrlrC4wDkxhbHo8Tw,2,5,2015-03-21,review,7
dcLCyabPIroI99SI3apunw,v88NGOwYSAl3Yg5IpPZmrg,,0,DWU6qqrlrC4wDkxhbHo8Tw,1,5,2015-03-21,review,0
NpUersq_AdgH-l5tnKpsiQ,7Loeyzlpfb9V_86SECNN-w,,0,wgP52y-7FkrsZVVHGomoog,0,4,2015-03-21,review,0
Tp_uzGaPW_BfpmmUfLJWkw,L3HtpdnSmrjCNGeRLVEK9Q,,0,gQMwuXERqaoWNMIZMnCALw,0,4,2015-03-22,review,1
avBOoDyfpCSN0Jaqu_sAfA,Tclca_WDbFsaRVQ_YGPb-Q,,0,7oNcXNJ-YvXbJnDGxMoxRg,0,5,2015-03-23,review,0
UdORNhzNO1oMdGQKLIiz_g,BS1uQY6xfIOZMmJSn7IVCA,,0,em3gydy9BgDBzMTmhKpt5A,0,5,2015-03-23,review,2
c-RGAgDW59BCp6wMBbjFbQ,wQhSnQdkdZOnUb8KVTIFFw,,0,ste2Xx7pjFKCpx_9YIGf6A,0,5,2015-03-23,review,0
oJ8-3FbaobvWntcd7QMazg,IYNc42MhvsMZ_R1hR6tqqQ,,0,_ugOf0Mdh2LSDK48EeaEpw,0,5,2015-03-24,review,1
G831G8A9X8rFWmsK_wsbCA,XoDszwQFg8Cs1jvQ-OMxng,,0,8Q1enKhBdsWt8PS1XW2lew,0,5,2015-03-24,review,0
EzxgvUV-IGTKgeCq_uqdAA,6kZ_ELT9TzGkL_PnL3dgAQ,,0,BkO-H4_A8NhXz912nI148Q,0,4,2015-03-24,review,1
1unxfvdoGnskDra6WWWa9A,OJrW4xbCz6wl-e8vYvBxcg,,0,dvQxsFICv2HFMmQX8yI55w,0,4,2015-03-24,review,1
ZnR8pEf1ULutAGUzA1p9HA,RnnSBSRRxkO8U05N7uAwQw,,0,FtTOqfWaoSLUc8pI2p9BeA,0,4,2015-03-24,review,0
jyAjkav1VfIiTnOHSVEgJg,5VGp_pUB0uaMWelF_YLgEg,,0,L_uXD75ed91WaaTwpC3Pvw,0,5,2015-03-24,review,0
b1qwLMxn65z27H0qJ92HSA,2JK4OEEIIPF5FWXQmH7hsw,,1,ste2Xx7pjFKCpx_9YIGf6A,0,1,2015-03-24,review,2
iRg71EvOjegzZkGgJUfW4w,nSw0oQ3FDAcEnsRz4DhoYw,,4,wkfTU4RVrFGRzJYMTmbSng,4,4,2015-03-24,review,7
Gw43FIS7ge2zGCuBhz6Yng,xpBKfKQCIbJwVuNw92BefA,,2,hvER_zW13VMzZQORJTvm_w,1,4,2015-03-25,review,2
p1f5RwoC8JhwsZcKvZ37Tg,RUZvLWpwkz4_Z_dlKK0CuQ,,0,j7XuypdW_w935NhjbvKPQw,0,3,2015-03-25,review,0
XweddetOpWNuJQ5mLb_5JQ,iHoq5clBoPK4zwTT7jQqgA,,1,qkc9xYbOFDLhPyA6Kdr8lQ,0,4,2015-03-25,review,3
OuvIKjMTotukoqGMawtptQ,3daD5t_Zf16CCtQykyFNSg,,0,TuHBLpdnc9OUP6UQvgShqA,0,5,2015-03-25,review,0
y7gJZa_1LFu-wZVckXLakg,4GbolA5IPsjOjrqVWh3-PA,,0,XTxxHyPXDemprLQmuWDBdg,0,5,2015-03-25,review,2
FzSayo80fpPTRqz-xIiMfQ,jyuaQgIdrrONPqwLIqnppw,,0,XTxxHyPXDemprLQmuWDBdg,0,5,2015-03-25,review,0
FOqfMn4saweO3970PX9kcg,cTSDL_SJ9dcyox2VDcFUcQ,,0,yVQiGdxmnrkJDyQXv2maNA,0,4,2015-03-25,review,0
6Jv1lKFrZQR1mc_bUgfGDQ,X1JX4vonZN77KuDKmxoM0A,,0,_ugOf0Mdh2LSDK48EeaEpw,0,5,2015-03-26,review,0
WdzFfqEoVWqh8bp9mkzPfA,NZGBDwntyDvkovfjRwDdIg,,0,bqYrEwL5xjqv0u8XAij--Q,0,3,2015-03-26,review,0
baYWexz9R1YL0b4Pz-5Tqg,ihByBMptCPPfeThDrjtfKw,,0,DWU6qqrlrC4wDkxhbHo8Tw,0,5,2015-03-26,review,0
4lyKRi1VfHrIEnpLEHVLLg,GwBAUxdYfnvkTmDmWu1kWQ,,0,LFeMucZuKkTaGOSM5zPlfg,1,1,2015-03-26,review,1
D1bV2G9hKDddFfas-p6x_w,3g9M-2QjkjOF7ZSzI8AoUA,,0,nzhhhaIvvLD6oF8c_Dh5wg,0,5,2015-03-26,review,0
2MAwIoFQCd8ZHJposHmtBg,x5fsRfjoarZimCXL1OOJ0w,,1,59U8McUEjsRC_7h4ALk12Q,0,5,2015-03-27,review,2
y66uN70cdu3Y42FZjizW4g,vxKQckW4_gbfh4m-4PAg1w,,0,DWU6qqrlrC4wDkxhbHo8Tw,0,5,2015-03-27,review,0
Kb9O71yDY834pZyYXH46ng,RzBj4APJ1eyKMOSOD9Lfvg,,0,G2cldhMd2RewbNI4bsP_fw,0,5,2015-03-27,review,0
YWYUDj-_4MT11Rt2XJWwVg,a3cOo2HytprkGyI_8MiITw,,0,HoXI4rnBrNP-7jngsmnnQA,0,5,2015-03-27,review,0
MjCt2ibnYKN6DOldrQtVJg,aHUF-PSoOiMcs5kxQs-_DQ,,3,ste2Xx7pjFKCpx_9YIGf6A,2,3,2015-03-27,review,4
ZY-khsMJjMsIz-NXkc2KLw,3vwEi6hVYlYMlMj-PCj9zA,,0,ste2Xx7pjFKCpx_9YIGf6A,0,5,2015-03-27,review,0
MjCt2ibnYKN6DOldrQtVJg,Nac9puZyj3YsthC1SNn4jw,,16,wkfTU4RVrFGRzJYMTmbSng,15,5,2015-03-27,review,16
xFG4Ca2HHmbxDTkMlmHnjQ,tX2u3EJBbCHeMGeEWtlOBw,,0,WPmamMTGAmNYXGoXW1mWyQ,0,4,2015-03-27,review,1
EOlG-sjc49waOHSYlAzcKw,ondPy3LnQZ_ImgKZ9BLizg,,0,7oNcXNJ-YvXbJnDGxMoxRg,0,5,2015-03-28,review,0
Nf5XBUz52TNmWCC0TAHByw,gCJSa8QQBkiZw12-cRcvAg,,0,bqYrEwL5xjqv0u8XAij--Q,0,2,2015-03-28,review,1
VyXdVtMSr1DXJfqmqysY4A,QWlYjdlGMBU91MgUwTrOUw,,0,G2cldhMd2RewbNI4bsP_fw,0,5,2015-03-28,review,0
xEabYjm9VNqnm7QxDeWuPw,mbcDlBYmpQZ_74jL0SEZ-w,,0,gtE7dGaLmLJ_e4Ud9A40jw,0,5,2015-03-28,review,0
ctsFEqbwROdUqGLCSbWONg,YRvLvRkd1yPrpdjkUxBN9g,,0,ste2Xx7pjFKCpx_9YIGf6A,0,1,2015-03-28,review,1
8R1ZA7_94b_vNMJsVRyBsQ,OsM178YGSQg0e8DuKQSrdQ,,3,954y6VqGy0pEwBaqOBrlFQ,1,3,2015-03-29,review,3
#NAME?,kQDIaL8DN1YqMmhQEYC8Mw,,1,bmDxQtcomhE5MGLI3vWHhA,1,5,2015-03-29,review,2
nxc30xPAtFklKL7-pdZT6g,lpysPU7yEVudPGO12cH1JA,,0,DWU6qqrlrC4wDkxhbHo8Tw,0,5,2015-03-29,review,0
7Cg_yLX9geTGOhRYFtYJfA,Gm90cHrqjHzlV4WywCmzpQ,,0,FV16IeXJp2W6pnghTz2FAw,0,4,2015-03-29,review,0
nL4QufiB7bmRrP-oV14L4Q,RgMGnOiEzBycL2UjSHtbZg,,1,HhNY3X0kyrN5682La6N6Cg,0,4,2015-03-29,review,1
Rdf9_9TWaDw-YY9SiipFbQ,fzcJzn3rjwTwdy4Y4f-wxA,,0,n2ZrJFn6nqK-tN5gvnCunQ,0,5,2015-03-29,review,0
BqT1evA0tJ11vMi8pVwtTA,PVngTnYagqcofW88iPXp9g,,2,T82cKFVduIINWbHrz2_YRg,3,1,2015-03-29,review,2
BlWq0rcHe-yQlB8-96kvkA,oQkPW8dzMLUzZ8WoBMLn-g,,0,wkfTU4RVrFGRzJYMTmbSng,0,5,2015-03-29,review,1
AMVAiivpYgbHm5JDuNuzqQ,LhMlyq7siW7g9idzuddACw,,2,wkfTU4RVrFGRzJYMTmbSng,0,5,2015-03-29,review,1
YqOqpv20ZMzxV6DRNcfuPQ,lIa7d9HJgT-ACU_DZS2fNA,,0,_ugOf0Mdh2LSDK48EeaEpw,0,5,2015-03-30,review,0
SIiA_Rl-XixmLKP_MqTgXQ,RdZ7vR0JhaWXkuYZFe5dUw,,0,HhNY3X0kyrN5682La6N6Cg,0,4,2015-03-30,review,0
m4xRVYZLB1QdFONUvAn0Pw,2Jz_P-if-zNNciYKvcBzXA,,0,kQwFzdwRqUV7bWiooTH9HA,0,4,2015-03-30,review,0
1uhipArheEVbwWyoAbKAGg,XeVN2T5PUHfh4unzlQhB4g,,1,LDYNRQccYglJjan5SCEDaA,0,5,2015-03-30,review,2
D0S8gdQoyBk0pKrfu53n7Q,jJNT4w4ZEcRZlp_DUzBiMA,,0,of6MQ5cfL8OYxxrXzJ3VuA,0,5,2015-03-30,review,1
ZY-khsMJjMsIz-NXkc2KLw,FkFTK4AWHd9X4zEI6Q1fsA,,0,wkfTU4RVrFGRzJYMTmbSng,0,5,2015-03-30,review,0
FBIRw-1l7ksbsBC1us-z8A,Gp7mNqA-8Oq0zwTNNpwigQ,,0,_ugOf0Mdh2LSDK48EeaEpw,0,5,2015-03-31,review,0
STFlMIll92RsDlq9B3A9lg,qM4CEeQzC34BObaRYNSNKA,,0,_ugOf0Mdh2LSDK48EeaEpw,0,4,2015-03-31,review,0
Q-NBhVE10nfZn9Jo5J4lkg,nQD5tmb3i26ODlGULM86yw,,2,DWU6qqrlrC4wDkxhbHo8Tw,2,5,2015-03-31,review,3
1uhipArheEVbwWyoAbKAGg,lguCRB7mjXDDjskaXvVEaw,,1,HhNY3X0kyrN5682La6N6Cg,0,3,2015-03-31,review,1
EQXgqA7jGO81EoPImGFexQ,oovbo49Trbg_nrrTLGoJ3A,,2,TuHBLpdnc9OUP6UQvgShqA,4,1,2015-03-31,review,4
QI8TO8G45xogrxPvBzd6hQ,IT90ifDnkOkXjv_M7hkflA,,0,yJj8GYCJdnbBsAT1rcB67w,0,3,2015-03-31,review,1
f8Y5jCrKyX796p4C8-x87w,L59JFFlsEgw5i2Jt6vFd7A,,1,59U8McUEjsRC_7h4ALk12Q,0,5,2015-04-01,review,1
HIJ5DUFVivuCCksAz3vwBQ,3_oR4z9x47R4zkrbw4Kl7A,,0,DWU6qqrlrC4wDkxhbHo8Tw,0,5,2015-04-01,review,1
SM4UXm5icyAeKmFsAqpgYg,yUh7Lnri5DnoUppSrW4WEQ,,1,LFeMucZuKkTaGOSM5zPlfg,1,5,2015-04-01,review,1
825dRq0ZjhpS3lT-F_zdkw,u68MrqnHkV5HhFmbbvyJxA,,0,wkfTU4RVrFGRzJYMTmbSng,0,5,2015-04-01,review,0
3cidP7uMwssSPvsjRZMdpA,4UUfkGD3N8DL26m9ew1UlA,,0,2mcmuAvpNIJuV3gV0v9v2A,0,5,2015-04-02,review,0
Cr6XaLOAT9ZSl3XBhcfuCw,25S6o1FVja5Q_Kdk3_Fk2A,,0,954y6VqGy0pEwBaqOBrlFQ,0,5,2015-04-02,review,0
F6tcHgdQG-PiT-4qj7ZYZA,9GK9dFIqvpPnjROmJXTrGg,,0,BZ-ZnnkdWqXHxbdPUCOA9A,0,5,2015-04-02,review,0
SaWhKc-q_p6bjGGMv-cTuA,SwyaBv1NdJS6a-oeY4rhtQ,,0,DWU6qqrlrC4wDkxhbHo8Tw,0,5,2015-04-02,review,0
6eQ1moxLcK552N1ucTwMbg,vEFYHMoapBjcZDU2XBW5vA,,0,DWU6qqrlrC4wDkxhbHo8Tw,0,5,2015-04-02,review,0
5qCOHOl6nhgwJ7qo-9cNsA,wEhbnFgeDw6mUSkVaaRnpw,,0,qkc9xYbOFDLhPyA6Kdr8lQ,0,4,2015-04-02,review,0
1gDhaBTewYiiVnmrLEDH2A,WouURhlUi82G12wCwcfexQ,,0,7oNcXNJ-YvXbJnDGxMoxRg,0,5,2015-04-03,review,0
Yd6XHJrozrpZX45GRUWBVg,Xx1jfbA43nc2orkRXXKULA,,1,DWU6qqrlrC4wDkxhbHo8Tw,2,4,2015-04-03,review,1
pDIlq9wKmgB9XfMmW7qQGg,GcsBpsH3cpuzYhuBmsbj-Q,,0,gAiaE4bHMRsx06dkpBm6fA,0,5,2015-04-03,review,0
OnG7H3Zgn3C_xnpt9eNEjA,8SDNPBwOrqG156D3DHediA,,0,mSbFLlDB5Qu-6al1e2DSBw,0,2,2015-04-03,review,0
5AlMKYULETu6Uye7E3QObQ,K0UhDj6OOi4fTi3E2wM8hQ,,0,ste2Xx7pjFKCpx_9YIGf6A,0,3,2015-04-03,review,0
XDxUN0fFwbJr4tTQgeLbKQ,bMD3qX5HtP-3-PUzZsu-Rg,,0,vTvoMwmYG5xGGt_W_q4C-A,0,4,2015-04-03,review,0
e3RgGXBrk9BZ4utixycubA,qlxphFXxsr6LRZOVsTyI1w,,3,_Rllwdj-Hc7IF_49rzrdSQ,0,4,2015-04-04,review,4
2s7a3c3qpWeavG-b_8QKXQ,hko9kCsS_Tq2OkGtef9S9A,,1,3NqERLqdtQSe0w9540rZrQ,0,5,2015-04-04,review,2
irAqwjCzXmU9OC4F8vuTGg,4vGOTKBUMlEGKZ6Hlleo7Q,,0,tqDwpyCB53TiEIv915Tuww,0,5,2015-04-04,review,0
uZbTb-u-GVjTa2gtQfry5g,hYvYVmNyaqM3p0jgYB6aHQ,,1,wRcuR4Zx_LPFTR2WXP-8Ng,1,4,2015-04-04,review,2
IB6K-IPNmztCp3GGn32VUA,5Kvnlqzx5YaPAbRrPXHM3Q,,0,_ugOf0Mdh2LSDK48EeaEpw,0,4,2015-04-05,review,1
OVdDyq16rA4kODOgCvnVqA,Ti_PppcFMJ7xvFzR9k1e2A,,0,B0WC52tnLIBSW2s3Wl8HQQ,0,1,2015-04-05,review,0
Jme5I1_MdVjEt_Ws4m4AAQ,Lit1cyDhgWXqb16IlVip9w,,0,bqYrEwL5xjqv0u8XAij--Q,0,2,2015-04-05,review,1
65yRqtZmoElX33mknQ3W9g,lVUgDTKSzXz6ywtDTA29Xw,,0,mSbFLlDB5Qu-6al1e2DSBw,0,4,2015-04-05,review,0
gFXUc9L0cQjPr4dID5MAsA,UJvIRzTWmZc4GGctcNvBzw,,0,vTvoMwmYG5xGGt_W_q4C-A,1,3,2015-04-05,review,2
bIYBSF-fE_DdrKTsJf7L7Q,Sg4JmVuqGN8Y2WFibo1Wcg,,1,47J1cNconL0Aq2U6Ztc_tg,1,5,2015-04-06,review,1
1uhipArheEVbwWyoAbKAGg,0I5_ytZYiKuGWAQCuq8-LA,,1,AH1HcvRy0OFiL5lZkD57Xg,1,5,2015-04-06,review,1
hjnt6pPjRlCNkdAyzzYeug,eOWW7y8S4WeY_xmik-FrNg,,3,DWU6qqrlrC4wDkxhbHo8Tw,1,4,2015-04-06,review,1
M60DqInRG3NQPkdRUcTj1g,_CFAMg6LZeiAyj2IqNNjbA,,0,DWU6qqrlrC4wDkxhbHo8Tw,0,4,2015-04-06,review,0
58MHN6E5d47lXcczM_BYkQ,IEEdlTUEbUkdSilcHPP_2Q,,0,wRnX8AV5CAAJnEgReTMaHw,0,5,2015-04-06,review,0
7Xfer89Hw2FGqdsQ-TVNdg,LlCOIBzW8VdokumtUhTBTA,,0,_ugOf0Mdh2LSDK48EeaEpw,0,5,2015-04-07,review,0
JYgBZXPocp2QuRRzPCmhWw,lERCgkTRdpJaNYJ2M4SzCw,,1,AoSoYuwtaG-b15OuPLQ9bQ,0,4,2015-04-07,review,1
cAs84AMuiSsgzlWv3JP1uQ,P0CrDntXUfXr3fLr2u-xyg,,0,G2cldhMd2RewbNI4bsP_fw,0,5,2015-04-07,review,1
IBs0i02BvDhG8Yk4c_G7wQ,P-sxGDOSBita4Oj1L6sGoQ,,2,XTxxHyPXDemprLQmuWDBdg,1,5,2015-04-07,review,2
gmokXe_gkbqYuI6G0IjLBg,mvGbPIjWCl2mY47uSoaQrA,,10,_ugOf0Mdh2LSDK48EeaEpw,4,4,2015-04-08,review,8
O33--Qt6KMq4XoBcvgCSxg,GDMiZpbSQBSPBJLQ7TGB2g,,1,AH1HcvRy0OFiL5lZkD57Xg,1,3,2015-04-08,review,4
7Tku68miPPtyTx5go6FW7Q,d76hMrBRXazjKqOFidDaQg,,0,DWU6qqrlrC4wDkxhbHo8Tw,0,5,2015-04-08,review,1
#NAME?,R85qgyXjLCrVz4T-4UCNBw,,0,hdxDwMNNfclcUVYLX-cN_Q,1,1,2015-04-08,review,1
yByiNgMZHLqBLqvj00rBaw,Juoa8lujfQoWCcxkCVZtgQ,,0,nzhhhaIvvLD6oF8c_Dh5wg,0,3,2015-04-08,review,0
XFSKBxgprnVVj8jcpTqtfg,rfJ6KcaK9rL4hX9EGi-znw,,0,v9_MNjWori0tLWErWP7y2g,0,5,2015-04-08,review,0
M-BRhSXuIbjWRgztRnHjww,6Vqpar7kv32mwy3WbqivKQ,,1,_ugOf0Mdh2LSDK48EeaEpw,1,5,2015-04-09,review,2
NYhDvtSH2M4iwbrhKO6xOA,r6VBchNRENy6_xT1CQim2g,,0,3NqERLqdtQSe0w9540rZrQ,0,5,2015-04-09,review,0
3Tf7ToF9s2-CYXYMpbGXNw,tiMb64DNe4q2waGbaFWF1w,,0,954y6VqGy0pEwBaqOBrlFQ,0,5,2015-04-09,review,0
0RAmuyzHyrxhMSwAX-Hycg,PQo2PozMev5GPUnqK2gleg,,10,DWU6qqrlrC4wDkxhbHo8Tw,7,4,2015-04-09,review,13
hOnkcBM2IdAVqTQQzohlLQ,s7v8OZBDB1bDNnUsVTRPPQ,,0,IXyqnUlBgzchNqfcRVLosg,0,4,2015-04-09,review,0
sA3YCSFx30L4qbdxknnPVQ,J96dpuy54rg1heVhQxYIhg,,0,L_MtTn4IUBTmQtqqM2iFqA,0,5,2015-04-09,review,0
UlMZb-f9UQRmCTnhW4_5zQ,vAV5w7kXbSRMpUqeceoZbQ,,0,L_uXD75ed91WaaTwpC3Pvw,0,4,2015-04-09,review,0
CQRw6L5O9LQtHZmBPWdvWQ,NLpXOtK22xRaviX3eFBelA,,0,BZ-ZnnkdWqXHxbdPUCOA9A,0,5,2015-04-10,review,0
RaRC4Ohav-TKxIpkieVgfA,XefDFCrpu2fab_nHUm2WKw,,0,Cota2ttLUjoKhFU6ukYqSA,0,2,2015-04-10,review,0
gmokXe_gkbqYuI6G0IjLBg,9EUjszdIw-pEfWJJW5Utjg,,13,lcq2CBlGdnVWzTDlrBAJ7w,4,4,2015-04-10,review,16
UyHsFKv1IN1mcW4sbf7jTg,Zd_XYkdgIcSJD_Ocvxc_dQ,,0,ste2Xx7pjFKCpx_9YIGf6A,0,5,2015-04-11,review,0
qhzrqC0aiDxLbD2zkt41oQ,plqxoswQkdfTMqHsSso2KA,,0,sY9-mcFXsti4H4loIgQ74g,0,5,2015-04-11,review,1
gIIBI2Zw6_Yr8GYRNWvJsw,HKa4TcB02E6LuVMBtZ9hzw,,0,Y1sSdaeuicOzR87DIREinw,0,2,2015-04-11,review,0
pDtnvcMq0gmKVdn6HXvbFg,1YMmxvNu_XhmF07G14dj8w,,0,3NqERLqdtQSe0w9540rZrQ,0,4,2015-04-12,review,0
IF8uS2LWI2r8cGjbmqSemQ,WY6K0QO0AogIr0PAldsUIg,,0,59U8McUEjsRC_7h4ALk12Q,0,5,2015-04-12,review,0
Sicb5raiC2rw6TeUNswXxA,d3xiVdHt73k4apLzAmpgvA,,1,DWU6qqrlrC4wDkxhbHo8Tw,0,5,2015-04-12,review,0
#NAME?,GRISNRWp9B9or3QfuL59ew,,2,O-1vZsYfFEtLIxulecV9Fw,0,5,2015-04-12,review,2
W_R-gVF8OHNrIhtmyhDnyg,0laipNiZ8lGWHXigA6coRw,,2,v1aLzjTphPc6IGIy9k96vg,1,4,2015-04-12,review,2
BbVYp5XlbrREFV41aqwVTg,7PRtnR6DRu2ZlhHbByEN3Q,,0,hvER_zW13VMzZQORJTvm_w,0,5,2015-04-13,review,0
jf6KEXHZ2oX0XVSTKi75Uw,PeTjLc-7gwKwarN63TPmlA,,0,MAA2X0e8t-J59AADJfL4cw,0,1,2015-04-13,review,1
#NAME?,6xqV2ZKSpUjTM4MQCz_O_w,,0,RjavzMXChoFWdsIZnfs5YQ,0,2,2015-04-13,review,3
NsSvk7fWarXIGC0ALgFXeA,i9X03MHczUz7u4vfADjcNw,,1,vTvoMwmYG5xGGt_W_q4C-A,2,3,2015-04-13,review,1
P5iHtZ4y_PDpREZstW5GJA,ir045DWDCgKp6wStwGfF7w,,1,DWxZhDdqGjJbLVJBMGsWZQ,1,5,2015-04-14,review,1
tN1M5V7a5IDPSh-BbsnTdA,8jt-XZFg-froYIl0MZLelg,,0,gtE7dGaLmLJ_e4Ud9A40jw,0,5,2015-04-14,review,0
p3x9XnBXfBCKhFuzXHS1vA,MGGCLcRjbbt041oiF9X8qA,,0,ScSwwoFcIC0mf1vU-6p8eQ,0,5,2015-04-14,review,0
hcnHQ3NSgtASSAJHrD4ZxQ,E5ppcsAPpEJtcvoOv1oAyg,,8,TuHBLpdnc9OUP6UQvgShqA,6,2,2015-04-14,review,15
bGpLfiKKKDUNAUffg9lDWA,hAGhaWt2Y1S-dFu_YFh_lw,,0,7oNcXNJ-YvXbJnDGxMoxRg,0,5,2015-04-15,review,1
0NSdYy_Wm0MNk7zv3a2faQ,e4Vy0fQAlitN576y-c9mIw,,0,g4jli0i4Hb-b8kr46Aes7Q,1,1,2015-04-15,review,0
6Ho-r-_CGtUQszn2ztlZFg,E4YPar-crP4Ys5vaEXhkSg,,0,It26ppQsrRas0kORBLxReQ,0,1,2015-04-15,review,0
H_mxAcZPVQRxqVowRyckhg,R8CseFq7scxRtMaitCZHlg,,0,wkfTU4RVrFGRzJYMTmbSng,0,5,2015-04-15,review,0
nHy0OBgNKxxJRTCOlUC3KA,Eq8HmFnkbroq-oUE6LdidA,,0,DWU6qqrlrC4wDkxhbHo8Tw,0,5,2015-04-16,review,0
arvyNt4Dos9SqRkrhnsTwA,KJmgKwhvYJn78eEbjRFbew,,0,FJUHc2lYL6Qvnnj9Bmb2WQ,2,4,2015-04-16,review,2
Rz0esIqYipWO_8Nbk-krwg,bL267-diJxAwZd2gLrx0Ew,,0,1AsjNHp8x2fzRSsczVcs6A,0,4,2015-04-17,review,0
C3OCHZgfzpFcibBQXesDDw,FoLtxgqB2hDr5H4u_WOfrA,,0,1AsjNHp8x2fzRSsczVcs6A,0,2,2015-04-17,review,0
IlaDHSriYs2gL64nDw_1GA,1W-x1q0K42JaLth0UGPNUQ,,0,bqYrEwL5xjqv0u8XAij--Q,0,3,2015-04-17,review,1
cvB26nsWwjDDgrajJUBdnA,RArr4RWjb5Ycr4rHl8fq4A,,0,DWU6qqrlrC4wDkxhbHo8Tw,0,2,2015-04-17,review,0
5zU6idjCUnClxMav2Kimsg,iFJhT4oS3SavW49b8krxfA,,0,Ursyl0ENSvc1BA87H5st2A,0,5,2015-04-17,review,1
Rz0esIqYipWO_8Nbk-krwg,gqoMT5g1SlkosmjFaGNB4Q,,0,v9_MNjWori0tLWErWP7y2g,0,3,2015-04-17,review,0
iQTOwoJxHobk4kidfUIW9Q,Yhj12C2puPGDJwvCWPxUFQ,,0,DWU6qqrlrC4wDkxhbHo8Tw,0,3,2015-04-18,review,1
k4UoKm667uPbpyvCtBqezQ,2zCawl-MAcafjEUhormHFg,,0,DWxZhDdqGjJbLVJBMGsWZQ,0,5,2015-04-18,review,0
ufsMnlnZPVkVKCS8hUanZA,Kk5Y6McqsGUAVYbU35FkcA,,0,izDwjiWv9aJG0viohumDyg,0,4,2015-04-18,review,0
k-Kvu6Z16hL9BMNcfGVkCA,jrLNjQyV3K_8r9_8vyKYJg,,2,_ugOf0Mdh2LSDK48EeaEpw,1,4,2015-04-19,review,2
BroRJjahfi7v96ex-EMmPQ,MjhQYStwHRINmd8tAOtxmA,,1,0WCRassoLOMUse_n3qUNbA,1,2,2015-04-19,review,1
VB_yP2ihBw81wtnnxYhfIQ,zOTTuSUQ7Te93b_TfitbeQ,,2,DWU6qqrlrC4wDkxhbHo8Tw,1,5,2015-04-19,review,4
GoqAjAWEYN8anyjDU7DVTQ,DRovmt7gOa4jY_2QPNM9Iw,,0,gQMwuXERqaoWNMIZMnCALw,1,5,2015-04-19,review,1
CuHCBkhJdOzflxmC_F26Rw,R830Kg1vTBUrYzyxReypIQ,,3,WCk4hWmv9jTTmTrLEYc5eg,0,5,2015-04-19,review,2
GPI930zIvXhi5I0gvkAa7Q,r3mEq9exvSstIqLehVrqCA,,1,Dy7TJMsjsxMLmXPY4kNmcg,1,5,2015-04-20,review,4
jqfGMwU-lnFljxnXP6rAZg,L3nk-vebASKoYMhDG2OcFA,,1,v9_MNjWori0tLWErWP7y2g,1,4,2015-04-20,review,3
oxy7b9TP5WzqJf1pZtrtng,WcQFMhswpkwoyDa5loMeSQ,,0,wkfTU4RVrFGRzJYMTmbSng,0,5,2015-04-20,review,2
Gw43FIS7ge2zGCuBhz6Yng,RsMdPc-bQh7nG_quOfUjoQ,,0,AH1HcvRy0OFiL5lZkD57Xg,0,4,2015-04-21,review,0
26wW6FNWdmC23Vz-sjy9Dw,fFt0WUacoBlCzUF0LrmKMA,,2,B0WC52tnLIBSW2s3Wl8HQQ,1,3,2015-04-21,review,1
fyUOBqCOoT4gqFJRKifp0A,R6y7eEzrffqRwQWpLeXEWA,,0,DWU6qqrlrC4wDkxhbHo8Tw,0,5,2015-04-21,review,0
